nitrogen,phosphorus,potassium,ph,temperature,humidity,rainfall,soil,season,crop
32.15,108.25,249.32,6.05,25.46,67.28,87.71,Loamy,Rabi,Grapes
37.72,52.93,37.52,6.46,23.08,67.91,104.94,Red Soil,Kharif,PigeonPeas
110.49,49.81,46.93,6.12,28.79,70.42,114.67,Loamy,Kharif,Cotton
49.36,69.27,30.26,7.05,33.6,66.26,60.31,Loamy,Rabi,Blackgram
18.98,57.26,31.18,6.81,27.44,64.04,41.3,Sandy,Kharif,MothBeans
38.97,137.94,220.01,5.86,23.02,74.9,117.96,Sandy Loam,Rabi,Apple
36.63,59.27,41.85,6.67,27.53,78.49,89.24,Loamy,Rabi,Blackgram
34.91,83.21,214.36,6.22,22.14,73.57,74.23,Loamy,Kharif,Grapes
94.41,44.51,45.33,6.26,22.74,87.49,256.6,Loamy,Rabi,Rice
83.17,49.38,50.25,7.28,24.95,79.57,57.32,Loamy,Kharif,Watermelon
81.39,46.94,48.56,6.06,24.62,88.71,169.98,Clay,Rabi,Rice
39.89,59.64,35.37,6.03,19.22,60.09,53.12,Clay Loam,Rabi,Lentil
87.86,69.35,81.4,6.98,28.5,71.68,160.22,Loamy,Kharif,Papaya
90.18,46.44,54.13,7.48,27.99,68.76,78.6,Sandy Loam,Kharif,Watermelon
83.52,74.83,98.06,6.04,31.61,75.64,149.93,Sandy Loam,Kharif,Papaya
36.5,52.37,25.24,6.44,22.17,74.03,46.98,Clay Loam,Rabi,Lentil
95.27,46.98,46.31,6.86,28.83,76,70.39,Loamy,Kharif,Muskmelon
23.66,63.35,30.39,6.02,18.95,61.3,82.78,Loamy,Rabi,KidneyBeans
44.85,43.77,111.6,7.4,33.92,85.9,232.64,Sandy,Kharif,Coconut
86.06,45.96,42.57,6.94,21.12,80.97,187.01,Clay,Kharif,Rice
24.03,17.92,37.97,6.74,24.45,62.1,116.31,Red Soil,Kharif,Mango
51.39,40.83,139.85,5.6,27.35,77.71,223.83,Sandy,Kharif,Coconut
27.72,41.45,26.6,6.42,33.35,71.98,75.25,Loamy,Kharif,MungBean
34.47,67.33,55.61,7.01,24.59,64.23,71.58,Clay,Rabi,Chickpea
40.93,37.51,114.28,6.9,29.26,89.41,200.19,Sandy,Kharif,Coconut
41.52,24.23,28.47,6.78,29.2,76.96,242.85,Loamy,Kharif,Jute
31.97,32.8,16.14,7.19,20.46,69.63,103.39,Loamy,Kharif,Orange
86.14,67.46,340.79,6.56,34.57,81.53,199.84,Clay Loam,Kharif,Banana
39.38,99.44,284.38,6.89,24.07,69.87,73.52,Black Soil,Rabi,Grapes
20.65,23.7,33.98,5.76,28.32,54.2,94.08,Loamy,Kharif,Mango
88.78,51.11,90.73,6.49,24.39,73.27,186.73,Loamy,Kharif,Coffee
84.5,41.88,52.22,7.19,30.98,73.36,76.65,Sandy Loam,Zayad,Watermelon
31.22,133.41,232.33,6.13,10.49,72.44,135.01,Clay Loam,Rabi,Apple
20.42,66.78,30.69,7.49,27.24,65.9,116.21,Red Soil,Kharif,PigeonPeas
34.27,49.93,26.58,6.81,30.04,77.55,81.67,Clay Loam,Zayad,MungBean
29.78,57.28,29.07,6.07,30.3,75.17,68.54,Clay Loam,Zayad,MungBean
93.49,79.66,80.97,6.04,27.61,82.64,168.06,Sandy Loam,Kharif,Papaya
38.94,114.18,209.53,7.26,20.23,74.71,53.66,Sandy,Kharif,Grapes
23.66,64.68,22.3,6.57,23.89,60.17,88.33,Loamy,Kharif,KidneyBeans
96.31,41.79,41.86,5.86,23.67,85.6,277.07,Clay Loam,Kharif,Rice
81.15,54.49,54.29,6.76,31.19,74.17,73.16,Sandy Loam,Zayad,Muskmelon
59.55,41.58,100.42,5.81,33.81,80.24,194.89,Coastal Sandy,Kharif,Coconut
48.73,33.27,20.56,7.17,23.13,79.23,116.11,Sandy Loam,Rabi,Orange
48.01,55.05,43.21,7.4,29,77.5,97.9,Sandy Loam,Rabi,Chickpea
20.62,54.82,37.85,7.95,30.83,61.39,54.56,Sandy Loam,Kharif,MothBeans
87.64,58.26,53.1,6.21,28.2,70.95,42.7,Sandy Loam,Zayad,Muskmelon
39.29,56.14,44.57,7.05,31.42,68.24,98.96,Red Soil,Rabi,Blackgram
58.55,35.48,37.83,6.91,29.97,81.06,187.4,Alluvial,Kharif,Jute
24.21,31.45,30.95,5.72,24.24,58.63,143.05,Sandy Loam,Kharif,Mango
43.53,18.18,28.11,6.92,29.2,62.62,110.28,Sandy Loam,Rabi,Orange
41.44,33.83,21.85,6.37,19.42,70.75,120.15,Loamy,Rabi,Orange
25.06,42.99,38.97,6.3,26.61,80.87,80.33,Loamy,Zayad,MungBean
27.09,50.58,36.34,6.87,23.78,64.82,115.75,Red Soil,Kharif,PigeonPeas
45.08,21.7,20.96,7.35,24.79,68.3,137.6,Sandy Loam,Rabi,Orange
45.78,44.31,123.97,6.92,28.3,71.13,174.14,Loamy,Kharif,Coconut
32.02,80.54,278.11,6.58,33.06,71.66,67.99,Sandy,Kharif,Grapes
99.82,68.37,88.89,6.23,29.17,80.39,132.23,Loamy,Kharif,Papaya
105.94,49.4,54.49,7.11,25.55,71.56,71.06,Loamy,Zayad,Watermelon
24.49,61.37,37.86,6.72,16.41,63.49,72.5,Clay Loam,Rabi,Lentil
85.64,48.48,44.05,6.96,26.51,81.75,231.17,Clay Loam,Kharif,Rice
91.41,54.65,46.95,7.35,25.09,75.99,65.51,Sandy Loam,Zayad,Watermelon
98.16,73.56,95.76,6.86,22.1,83.78,195.89,Sandy Loam,Kharif,Papaya
34.51,15.27,27.61,6.91,19.89,35.59,81.89,Loamy,Rabi,Pomegranate
39.77,146.14,243.38,6.21,23.31,63.32,116.2,Sandy Loam,Rabi,Apple
20.68,49.54,23.13,7.08,29.64,65.42,49.79,Sandy,Kharif,MothBeans
24.05,67.71,27.34,6.45,29.24,67.22,98.13,Red Soil,Kharif,PigeonPeas
38.06,54.46,36.39,7.21,19.43,64.45,57.5,Loamy,Rabi,Lentil
39.5,55.94,39.94,7.1,33.32,80.99,82.38,Loamy,Kharif,MungBean
25.88,60.82,34.88,5.57,22.02,71.12,99.28,Sandy Loam,Kharif,KidneyBeans
83.52,48.88,83.49,6.4,17.79,77.68,211.95,Red Soil,Rabi,Coffee
37.91,66.09,42.94,7,28.89,74.67,66,Clay,Rabi,Chickpea
98.68,57.87,82.19,6.24,24.78,71.42,221.26,Clay Loam,Rabi,Coffee
102.26,63.11,294.76,6.73,31.29,85.31,137.59,Red Soil,Kharif,Banana
133.95,48.02,52.16,6.77,26.09,77.05,74.92,Clay,Kharif,Cotton
93.43,47.82,46.72,5.86,26,83.82,189.72,Clay,Kharif,Rice
22.58,40.85,35.46,7.31,31.7,68.79,56.39,Sandy,Kharif,MothBeans
104.16,46.53,56.33,6.35,24.19,70.66,45.72,Loamy,Kharif,Watermelon
119.18,51.14,44.2,7.13,27.01,63.92,103.58,Clay,Kharif,Cotton
93.05,56.43,45.63,6.72,26.63,77.55,54.26,Sandy,Kharif,Muskmelon
81.55,42.74,111.13,6.21,25.44,77.06,198.61,Red Soil,Kharif,Coffee
106.2,42.01,54.47,6.8,30.12,65.03,67.49,Sandy,Zayad,Watermelon
21.22,44.34,23.55,6.72,31.42,73.3,67.97,Sandy,Kharif,MungBean
86.39,66.76,257.16,7.01,30.45,78.19,129.76,Red Soil,Kharif,Banana
34,59.36,30.51,6.23,16.09,72.73,71.84,Clay Loam,Rabi,Lentil
45.56,44.73,108.78,6.05,35,74.73,201.72,Loamy,Kharif,Coconut
58.71,44.21,103.64,6.92,31.99,83.94,196.99,Sandy,Kharif,Coconut
41.29,29.4,32.19,7.5,25.01,89.27,237.63,Clay,Kharif,Jute
25.02,29.7,28.26,6.66,24.59,48.61,90.63,Sandy,Kharif,Pomegranate
31.6,19.95,31.06,7.33,24.21,43.55,81.69,Red Soil,Rabi,Pomegranate
32.39,22.88,29.47,6.65,26.69,51.01,92.7,Sandy,Kharif,Pomegranate
48.7,30.53,33.99,6.47,31.39,88.84,158.87,Clay,Kharif,Jute
42.25,44.32,121.22,5.71,31.91,78.47,245.6,Coastal Sandy,Kharif,Coconut
21.42,56.13,24.48,7.43,24.53,69.5,53.15,Sandy,Rabi,Lentil
83.47,49.19,26.63,6.74,22.51,65.73,70.13,Loamy,Rabi,Maize
94.85,53.32,40.89,6.17,26.6,65.18,47.52,Sandy Loam,Kharif,Muskmelon
132.72,51.44,41.68,7.34,28.96,63.75,60.92,Loamy,Kharif,Cotton
89.13,48.4,86.8,6.41,17,78.12,172.39,Loamy,Kharif,Coffee
57.24,22.87,27.74,6.72,26.27,79.89,224.15,Clay,Kharif,Jute
24.43,22.74,29.14,6.98,18.85,53.36,82.78,Sandy,Kharif,Pomegranate
109.84,61.42,334.28,7.33,34.55,82.9,160.46,Clay Loam,Kharif,Banana
88.54,48.99,21.15,6.48,24.86,61.46,52.02,Loamy,Kharif,Maize
36.46,61.99,24.17,6.61,27.18,65.69,106.86,Loamy,Kharif,PigeonPeas
97.63,59.62,48.54,6.46,30.82,78.62,54.38,Sandy Loam,Kharif,Muskmelon
58.4,34.51,120.81,7.43,29.26,77.77,212.63,Coastal Sandy,Kharif,Coconut
36.22,58.02,28.32,6.65,23.13,63.55,72.47,Sandy Loam,Rabi,KidneyBeans
115.01,65.67,316.49,6.62,27.49,76.41,199.48,Red Soil,Kharif,Banana
49.12,58.26,43.21,7.07,28.36,67.76,63.79,Clay,Rabi,Chickpea
91.43,53.87,45.38,6.09,31.35,73.51,57.44,Loamy,Kharif,Watermelon
21.36,15.47,22.9,7.05,17.55,38.91,76.49,Red Soil,Rabi,Pomegranate
46.84,39.85,36.48,7.03,34.58,76.58,227.8,Alluvial,Kharif,Jute
43.82,33.3,35.54,6.65,26.63,87.44,196.33,Alluvial,Kharif,Jute
28.24,69.4,25.41,7.09,21.7,64.99,91.66,Clay,Kharif,PigeonPeas
35.9,127.46,219.68,6.01,12.57,73.77,108.36,Loamy,Rabi,Apple
32.02,46.37,34.75,7.22,34.89,57.72,53.03,Sandy,Kharif,MothBeans
63.38,53.35,52.48,7.39,22.63,67.12,76.46,Loamy,Rabi,Wheat
22.8,46.17,32.39,7.21,28.77,58.71,31.92,Sandy Loam,Kharif,MothBeans
90.52,57.05,50.82,6.76,27.86,78.67,49.63,Loamy,Kharif,Muskmelon
43.71,20.66,33.31,7.08,18.26,74.17,135.19,Loamy,Rabi,Orange
47.84,20.6,15.95,6.3,29.12,79.41,136.83,Red Soil,Rabi,Orange
46.4,38.72,138.29,5.65,30.22,71.58,186.46,Coastal Sandy,Kharif,Coconut
81.02,42.32,40.17,6.65,24.05,84.39,174.25,Loamy,Kharif,Rice
38.8,68.01,21.68,6.93,27.29,60.93,81.49,Loamy,Kharif,PigeonPeas
21.55,50.01,22.6,7.86,29.45,60.18,48.2,Sandy Loam,Kharif,MothBeans
54.57,23.5,26.67,7.26,29.34,89.87,189.27,Alluvial,Kharif,Jute
54.14,59.94,53.52,6.61,24.49,50.92,44.74,Loamy,Rabi,Wheat
24.24,110.6,291.38,7.46,27.2,60.37,59.61,Sandy,Rabi,Grapes
17.87,58.49,37.19,6.75,26.57,55.99,33.59,Sandy Loam,Kharif,MothBeans
96.03,40.15,111.78,6.29,27.75,72.48,179.72,Loamy,Kharif,Coffee
32.08,90,243.16,6.12,16.43,74.6,79.24,Sandy,Rabi,Grapes
94.93,68.31,86.47,6.05,30.84,71.09,142.26,Red Soil,Kharif,Papaya
19.28,53.53,33.79,6.54,31.83,50.99,32.24,Sandy,Kharif,MothBeans
58.54,39,27.74,6.04,31.14,77.25,153.36,Loamy,Kharif,Jute
80.87,46.12,38.78,5.55,24.6,59.94,85.71,Sandy Loam,Kharif,Maize
91.85,41.68,50.55,6.79,29.18,78.92,72.63,Sandy Loam,Zayad,Muskmelon
53.68,22.25,25.08,7.08,34.04,70.27,219.43,Alluvial,Kharif,Jute
91.57,61.31,298.4,7.48,34.76,82.86,127.26,Red Soil,Kharif,Banana
86.47,50.95,44.62,6.41,26.08,72.69,75.39,Sandy Loam,Zayad,Muskmelon
36.97,20.64,25.38,6.02,27.07,71.37,129.83,Sandy Loam,Kharif,Orange
38.29,67.35,32.88,6.91,21.86,65.62,110.94,Clay,Kharif,PigeonPeas
38.16,69.14,27.32,6.21,15.51,67,93.72,Loamy,Rabi,KidneyBeans
96.04,57.04,54.83,7.49,29.71,72.1,45.63,Sandy Loam,Kharif,Watermelon
82.25,44.27,45.8,6.72,31.18,70.27,50.2,Sandy,Kharif,Muskmelon
110.24,55.21,51.78,6.57,29.62,61.06,77.25,Black Soil,Kharif,Cotton
67.66,45.22,52.98,7.04,16.83,64.62,75.74,Clay Loam,Rabi,Wheat
92.47,42.57,40.94,5.95,22.28,80.02,231.22,Clay Loam,Kharif,Rice
26.62,51.37,21.43,5.82,22.41,70.97,61.55,Loamy,Kharif,KidneyBeans
38.36,113.11,299.02,7.33,31.09,69.6,69.18,Black Soil,Rabi,Grapes
29.28,54.89,31.94,7.01,25.46,53.34,47.8,Sandy Loam,Kharif,MothBeans
94.36,48.93,52.1,6.75,28.55,69.63,49.21,Loamy,Kharif,Muskmelon
34.71,67.86,41.18,6.65,26.11,76.52,96.44,Sandy Loam,Rabi,Chickpea
98.14,66.62,88.89,6.76,29.01,84.99,156.88,Red Soil,Kharif,Papaya
26.23,95.42,211.91,6.7,25.19,63.58,50.97,Loamy,Kharif,Grapes
49.34,35.33,128.3,5.64,28.48,83.73,243.04,Coastal Sandy,Kharif,Coconut
22.34,50.27,38.8,6.09,15.6,73.74,42.22,Clay Loam,Rabi,Lentil
63.35,41.66,50.84,7.28,12.86,66.02,65.93,Loamy,Rabi,Wheat
91.58,46.43,47.69,6.01,24.56,80.31,245.29,Loamy,Rabi,Rice
35.94,17.2,24.75,6.19,25.05,61.47,90.69,Red Soil,Kharif,Mango
27.12,51.79,35.27,6.38,16.86,64.35,75,Sandy Loam,Kharif,KidneyBeans
94.22,71.54,81.8,6.26,29.71,83.17,147.22,Red Soil,Kharif,Papaya
26.89,41.41,26.47,7.44,29.27,75.8,92.58,Loamy,Zayad,MungBean
39.01,58.03,27.58,6.17,29.5,79.91,81.58,Red Soil,Kharif,PigeonPeas
43.1,28.59,36.61,6.76,33.35,79.55,184.71,Alluvial,Kharif,Jute
38.1,53.65,42.36,7.23,29.47,66.23,82.92,Red Soil,Kharif,Blackgram
33.41,137.96,204.81,6.05,12.11,64.46,143.11,Clay Loam,Rabi,Apple
42.25,54.84,54.46,7.22,21.23,79.25,69.33,Loamy,Rabi,Chickpea
28.8,93,294.54,6.24,26.12,70.98,67.14,Black Soil,Kharif,Grapes
28.35,15.01,32.52,6.65,31.49,60.19,127.11,Red Soil,Kharif,Mango
83.22,55.43,54.05,7.17,26.29,75.31,52.15,Sandy,Kharif,Watermelon
38.6,58.5,49.95,6.72,25.93,73.14,75.57,Loamy,Kharif,Blackgram
87.8,42.65,20.63,6.15,19.61,67.25,55.19,Sandy Loam,Rabi,Maize
47.21,34.63,24.19,6.82,31.24,75.55,237.81,Alluvial,Kharif,Jute
30.15,66.41,44.45,7.23,21,74.76,64.05,Clay,Rabi,Chickpea
101.96,44.21,50.61,6.08,23.43,63.36,112.18,Loamy,Kharif,Cotton
22.3,50.03,39.13,6.61,20.54,72.8,64.52,Clay Loam,Rabi,Lentil
15.47,27.32,28.37,7.11,22.94,42.93,57.05,Red Soil,Kharif,Pomegranate
20.17,68.26,29.43,7.48,18.29,62.92,44.83,Clay Loam,Rabi,Lentil
81.93,79.26,82.61,6.45,30.35,73.72,137.56,Red Soil,Kharif,Papaya
95.85,42.66,42.98,5.8,25.27,89.08,200.45,Clay Loam,Kharif,Rice
27.12,92.47,293.8,6.68,21.35,61.32,80.33,Loamy,Rabi,Grapes
32.38,50.58,43.36,6.25,23.58,69.73,74.48,Sandy Loam,Rabi,Chickpea
34.94,43.74,25.12,6.77,31.37,80.32,83.08,Sandy,Zayad,MungBean
30.81,27.16,30.83,7.36,29.86,67.79,98.98,Sandy Loam,Kharif,Mango
90.88,55.5,45.94,6.41,24,66.66,54.63,Loamy,Zayad,Muskmelon
25.39,68.25,22.8,7.24,24.25,62.42,41.79,Loamy,Rabi,Lentil
98.69,67.48,80.18,6.47,28.98,77.81,183.76,Red Soil,Kharif,Papaya
20.64,64.12,26.41,6.29,22.34,67.49,117.49,Loamy,Kharif,PigeonPeas
25.96,33.68,21.08,7.3,26.8,67.01,97.5,Red Soil,Kharif,Mango
35.74,96.93,272.28,6.39,22.86,64.78,54.82,Black Soil,Rabi,Grapes
20.52,51.37,30.06,6.45,30.44,77.75,77.8,Clay Loam,Kharif,MungBean
28.92,52.93,39.83,6.64,22.62,64.74,76.06,Sandy,Rabi,KidneyBeans
23.28,18.22,34.73,7.35,32.7,40.04,72.07,Red Soil,Rabi,Pomegranate
89.6,78.18,334.88,6.86,27.87,86.59,104.06,Clay Loam,Kharif,Banana
116.55,47.32,42.14,7.04,26.14,65.67,78.38,Loamy,Kharif,Watermelon
34.84,68.64,40.92,6.29,30.22,69.74,64.65,Loamy,Rabi,Blackgram
16.52,30.04,28.55,6.92,29.56,35.02,62.32,Red Soil,Kharif,Pomegranate
34.84,50.61,39.54,7.11,31.88,63.96,59.17,Sandy,Kharif,MothBeans
17.81,50.44,30.42,7.98,27.42,56.96,58.27,Sandy Loam,Kharif,MothBeans
96.93,62.42,88.52,6.1,23.09,80.48,141.17,Loamy,Kharif,Papaya
36.01,43.6,24.6,6.09,31.52,83.37,74.31,Clay Loam,Kharif,MungBean
44.35,57.9,46.03,6.67,26.58,77.8,95.18,Loamy,Rabi,Chickpea
25.85,59.65,28.57,6.38,15.66,61.38,75.1,Loamy,Rabi,Lentil
32.51,84.01,252.16,7.3,18.44,71.59,79.6,Loamy,Rabi,Grapes
89.17,68.61,283.31,6.64,33.58,76.4,116.57,Loamy,Kharif,Banana
30.52,55.57,36.19,7.29,30.8,74.41,86.7,Loamy,Kharif,MungBean
39.93,66.36,30.54,5.59,20.44,68.52,95.81,Sandy Loam,Rabi,KidneyBeans
28.63,65.76,21.07,6.52,21.48,77.47,96.88,Loamy,Kharif,PigeonPeas
38.02,62.55,21.72,6.34,18.73,70.62,98.74,Sandy,Rabi,KidneyBeans
60.03,59.59,59.58,6.91,15.57,62.48,60.68,Loamy,Rabi,Wheat
25.14,65.86,27.08,7.28,26.01,64.93,88.43,Loamy,Kharif,PigeonPeas
37.44,52.95,43.33,7.11,29.33,69.13,89.38,Clay,Rabi,Chickpea
36.49,100.34,225.8,6.24,13.44,69.45,121.7,Sandy Loam,Rabi,Apple
47.55,37.14,100.65,7.24,29.94,74.52,225.08,Sandy,Kharif,Coconut
23,57.01,23.84,6.89,22.69,74.4,93.02,Loamy,Kharif,KidneyBeans
43.82,17.38,25.85,7.34,17.11,71.27,109.06,Red Soil,Kharif,Orange
93.28,63.08,92.59,6.2,23.45,74.68,186.72,Loamy,Kharif,Papaya
43.78,66.86,47.23,6.69,27.48,76.58,73.1,Clay,Rabi,Chickpea
97.09,44.75,47.33,5.76,21.2,83.28,298.79,Loamy,Rabi,Rice
22.19,136.98,242.07,6.47,18.81,65.59,147.95,Sandy Loam,Rabi,Apple
36.21,65.81,30.66,7.23,21.42,64.2,48.46,Sandy,Rabi,Lentil
104.41,73.16,307.9,6.19,33.34,81.27,176.34,Red Soil,Kharif,Banana
48.75,32.19,38.36,6.84,31.63,76.46,223.04,Clay,Kharif,Jute
40.18,51.83,32.92,6.19,29.45,74.14,90.33,Loamy,Kharif,Blackgram
90.96,68.48,94.24,6.51,25.49,71.38,157.47,Loamy,Kharif,Papaya
87.77,52.03,43.16,7.2,24.51,67.98,49.27,Sandy,Kharif,Watermelon
33.57,24.74,23.16,7.32,17.19,40.49,77.15,Red Soil,Rabi,Pomegranate
37.78,64.41,24.23,5.85,15.86,60.29,64.3,Loamy,Rabi,KidneyBeans
37.86,66.91,53.37,6.69,28.38,61.38,73.53,Sandy Loam,Rabi,Chickpea
89.33,40.79,29.73,5.6,20.23,62.06,70.67,Sandy Loam,Rabi,Maize
83.54,51.93,27.97,6.62,19.09,72.09,67.26,Clay Loam,Kharif,Maize
101.71,42.11,54.78,6.19,30.69,70.44,49.69,Sandy,Zayad,Watermelon
120.27,49.03,40.62,6.18,27.56,63.48,76.02,Clay,Kharif,Cotton
49.8,23.46,21.02,6.8,32.45,76.17,177.44,Alluvial,Kharif,Jute
81.1,48.09,42.11,6.48,27.11,78.55,60.7,Sandy Loam,Zayad,Watermelon
59.86,53.72,43.36,7.05,24.43,53.71,59.4,Clay,Rabi,Wheat
33.49,28.06,24.81,7.07,28.07,54.51,102.77,Loamy,Kharif,Mango
85.93,60.95,97.53,6.27,25.59,81.33,149.45,Red Soil,Kharif,Papaya
82.68,58.34,21.76,5.94,19.32,74.78,54.13,Loamy,Kharif,Maize
123.73,42.32,49.79,6.11,26.75,72.89,107.2,Loamy,Kharif,Cotton
31.2,66.97,24.15,7.25,23.22,68.45,55.46,Clay Loam,Rabi,Lentil
93.73,47.19,40.58,5.85,23.4,81.02,233.56,Clay,Kharif,Rice
52.33,29.97,32.95,6.84,25.28,77.09,222.52,Alluvial,Kharif,Jute
87.59,41.04,56.93,6.44,31.38,77.85,57.96,Sandy,Zayad,Muskmelon
69.06,53.78,43.71,6.5,17.53,64.45,53.43,Loamy,Rabi,Wheat
34.78,15.13,27.86,6.86,27.87,63.98,112.85,Loamy,Rabi,Orange
16.05,47.64,38.8,7.63,34.06,56.41,38.19,Loamy,Kharif,MothBeans
33.92,42.24,24.54,7.75,27.98,53.92,32.25,Loamy,Kharif,MothBeans
23,59.4,30.88,7.38,19.93,65.26,57.46,Loamy,Rabi,Lentil
91.36,45.28,51.82,6.75,24.33,67.84,58.06,Sandy,Kharif,Muskmelon
45.27,30.77,24.19,6.45,24.89,83.53,214.72,Alluvial,Kharif,Jute
41.18,42.03,119.31,6.44,34.8,77.39,221.52,Loamy,Kharif,Coconut
95.28,44.29,43.64,6.54,22.02,85.97,227.52,Clay,Rabi,Rice
99.67,51.48,41.36,7.18,27.35,72.02,43.49,Sandy Loam,Zayad,Watermelon
23.25,54.97,25.15,6.23,17.49,72.89,71.7,Loamy,Kharif,KidneyBeans
40.54,52.74,53.57,7.15,24.03,79.1,93.21,Loamy,Rabi,Chickpea
48.68,26.12,19.81,6.87,15.94,69.87,102.35,Loamy,Kharif,Orange
17.16,15.07,29.62,7.25,22.45,42.42,56.52,Loamy,Kharif,Pomegranate
34.94,22.51,33.24,6.88,28.88,68.1,128.78,Sandy Loam,Kharif,Orange
17.76,26.06,34.41,7.23,25.83,53.07,61.93,Red Soil,Kharif,Pomegranate
45.03,62.01,49.16,6.05,29.56,67.69,77.67,Loamy,Rabi,Chickpea
22.99,62.4,26.76,6.13,18.46,67.45,65.75,Sandy Loam,Kharif,KidneyBeans
34.88,63.86,27.88,7.21,23.36,68.18,41.32,Sandy,Rabi,Lentil
35.92,51.98,30.68,7.3,23.27,60.18,44.56,Loamy,Rabi,Lentil
51.38,55.71,52.97,6.37,18.36,67.93,70.78,Clay,Rabi,Wheat
80.58,43.04,40.01,6.33,28.6,71.35,53.03,Sandy,Kharif,Muskmelon
87.1,49.77,84.41,6.25,20.09,80.33,167.84,Clay Loam,Rabi,Coffee
33.9,27.07,31.48,6.33,34.62,62.06,104.53,Red Soil,Kharif,Mango
114.18,52.32,115.69,6.25,26.51,83.53,194.64,Red Soil,Kharif,Coffee
73.52,52.25,21.37,6.56,19.73,73.76,79.09,Clay Loam,Kharif,Maize
83.24,78.62,81.93,6.95,24.46,84.49,194.57,Loamy,Kharif,Papaya
16.33,52.93,32,6.96,29.5,67.48,58.74,Loamy,Kharif,MothBeans
39.57,53.77,33.37,6.43,23.28,78.17,110.23,Clay,Kharif,PigeonPeas
15.55,24.72,28.05,6.76,26.7,41.24,61.63,Red Soil,Kharif,Pomegranate
20.17,133.72,227.69,6.99,14.1,62.27,142.36,Loamy,Rabi,Apple
88.63,49.58,58.97,6.64,30.2,74.96,75.34,Sandy Loam,Zayad,Muskmelon
36.32,92.58,240.68,6.67,27.28,72.18,65.8,Black Soil,Rabi,Grapes
26.43,108.92,248.21,6.59,14.11,66,113.19,Sandy Loam,Rabi,Apple
84.81,55.58,32.82,6.77,22.67,65.69,72.55,Loamy,Rabi,Maize
89.79,77.25,340.22,6.22,32.2,88.19,164.46,Clay Loam,Kharif,Banana
46.9,61.87,34.81,6.44,31,77.73,84.89,Red Soil,Rabi,Blackgram
32.79,61.25,57.28,7.44,22.53,68.5,68.49,Sandy Loam,Rabi,Chickpea
22.65,50.13,30.23,7.21,29.73,73.99,84.36,Clay,Kharif,PigeonPeas
66.81,57.79,42.56,6.92,22.84,56.49,62.34,Clay Loam,Rabi,Wheat
38.9,58.47,42.49,6.59,26.99,65.48,85.96,Red Soil,Kharif,Blackgram
24.57,135,223.55,6.55,16.21,60.76,111.81,Clay Loam,Rabi,Apple
48.57,16.26,17.73,6.44,26.63,60.6,141.01,Loamy,Rabi,Orange
31.29,68.91,25.9,6.08,21.72,62.63,88.04,Red Soil,Kharif,PigeonPeas
104.06,46.27,42.65,6.15,27.59,79.23,64.73,Loamy,Kharif,Watermelon
28.05,66.39,34.96,6.95,20.62,60.34,100.49,Red Soil,Kharif,PigeonPeas
22.51,52.05,33.25,6.35,19.32,65.13,60.97,Loamy,Kharif,KidneyBeans
26.62,49.94,29.84,7.49,28.31,57.26,56.64,Sandy Loam,Kharif,MothBeans
40.39,61.48,42.07,7.42,28.72,63.01,92.53,Loamy,Rabi,Chickpea
37.71,55.22,24.92,6.76,21.47,62.96,99.33,Clay,Kharif,PigeonPeas
36.94,64.04,35.88,6.72,22.78,60.32,59.33,Sandy,Rabi,Lentil
24.23,60.25,22.18,6.53,18.1,65.96,45.57,Sandy,Rabi,Lentil
88.61,46.41,24.62,6.08,23.14,73.37,91.5,Loamy,Rabi,Maize
23.65,145.66,244.44,5.5,12.98,60.44,101.72,Sandy Loam,Rabi,Apple
39.88,58.97,42.03,6.9,31.26,70.38,82.38,Clay,Rabi,Blackgram
39.62,15.28,26.07,6.27,28.59,67.34,129.62,Loamy,Kharif,Mango
22.48,21.13,25.23,6.89,32.32,35.4,93.14,Sandy,Kharif,Pomegranate
120.58,41.19,54.32,6.81,27.9,62.27,97.79,Loamy,Kharif,Cotton
37.83,67.66,50.63,7.44,23.34,76.63,72.6,Loamy,Rabi,Chickpea
39.23,51.81,25.39,7.48,19.53,68.16,40.74,Loamy,Rabi,Lentil
23.99,44.83,28.87,7.64,32.68,52.39,49.79,Sandy,Kharif,MothBeans
17.86,52.71,28.99,7.99,25.87,54.75,39.06,Sandy Loam,Kharif,MothBeans
38.51,53.88,49.25,7.27,32.25,71.82,85.21,Loamy,Rabi,Blackgram
30.06,120.31,239.65,6.16,15.06,68.75,107.63,Clay Loam,Rabi,Apple
25.12,56.49,23.16,6.45,22.54,73.45,118.26,Loamy,Kharif,PigeonPeas
101.61,56.84,40.01,6.28,30.37,76.63,78.84,Sandy,Zayad,Watermelon
33.65,124.99,226.37,6.68,15.52,73.61,128.61,Loamy,Rabi,Apple
32.72,56.91,46.61,6.08,24.13,77.78,68.69,Loamy,Rabi,Chickpea
99.39,64.97,86.07,6.12,25.13,83.6,120.83,Loamy,Kharif,Papaya
35.95,44.54,20.11,6.35,33.59,75.06,91.38,Sandy,Zayad,MungBean
30.05,104.42,201.93,7.03,19.85,62.82,86.98,Sandy,Kharif,Grapes
88.14,58.23,95.88,6.44,19.17,80.59,172.62,Clay Loam,Kharif,Coffee
32.25,21.81,32.48,6.89,34.66,43.01,91.61,Sandy,Kharif,Pomegranate
89.87,43.22,35.42,6.83,18.22,67.33,92.01,Sandy Loam,Rabi,Maize
